Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,6.449644479457073,2.8048001741561577,0.9030305649355932,-2.5780482444356854,-9.466666631591528,1.0637393425186905,9.745608602347748,15.568029456533568,2.495938702353231
0,6.449644479457073,3.4061169008160572,1.0493607078498528,-2.5780482444356854,-8.852546483730329,1.304191958812408,10.584751667068245,15.707354316346716,1.9869757434345436
1,6.449644479457073,4.1324159166326755,0.9196192699108343,-2.5780482444356854,-8.048864437835356,1.3055002973563714,10.584751667068245,15.58889127567375,1.4614711877000368
2,6.537768885838513,4.610204038049998,0.6258018986199771,-2.478344595299264,-7.476237112628046,1.2138927409156257,10.701822819459997,15.498717086993793,1.269361848522365
3,6.537768885838513,4.947716579710998,0.47600027615246615,-2.478344595299264,-7.042106808372689,1.136618011453945,12.963146933236724,15.43395129693738,1.0189328367899408
4,6.537768885838513,5.149404989223495,0.432687509797037,-2.397936172170683,-6.706912597929991,1.1504622222913483,13.243555014464413,15.43121810301725,0.8209295282594145
5,6.769128188471481,5.3529474198398,0.2870768262429988,-2.2793948693000705,-6.389763479557798,1.0400902206783895,13.243555014464413,15.585441834132657,0.8181720516982075
6,6.769128188471481,5.443100770956027,0.20987045794943018,-2.2793948693000705,-6.295245659120829,0.9539724752568871,13.393314257646564,15.652490337368949,0.7143613985364369
7,6.769128188471481,5.4701463781425925,0.2108422701847557,-2.2793948693000705,-6.199697933669959,1.0116002215972137,13.393314257646564,15.680694954104565,0.8375299084194978
8,6.769128188471481,5.506933332519108,0.2667746159912845,-2.2793948693000705,-6.017341664100735,1.1820989633359136,12.983770791901597,15.692753749376472,0.928509820322288
9,6.769128188471481,5.5239127169861035,0.2915301093305082,-2.2793948693000705,-5.972181514546041,1.2168470394629844,12.983770791901597,15.766389509923647,0.9656833886614014
10,6.769128188471481,5.570956009105243,0.32968076258277906,-2.167551152673758,-5.726902084790725,1.3528601669146947,12.983770791901597,15.715093130089913,1.0558534858263768
11,6.769128188471481,5.6289764278406595,0.32910521812163235,-1.7989980129355856,-5.520761776998401,1.4242704837849673,12.983770791901597,15.724080488711008,1.1461882124733083
12,6.769128188471481,5.694772449594659,0.334380983088718,-1.7989980129355856,-5.290691402568905,1.4781840520165148,12.983770791901597,15.679986706236322,1.221435438265879
13,6.816241503063942,5.755597397508354,0.3694050094743309,-0.6516238075289715,-5.018718592011141,1.529860166739873,12.983770791901597,15.607144114398842,1.2697707498363078
14,6.816241503063942,5.852964961630432,0.35394061120973486,-0.6516238075289715,-4.634879088900132,1.4652100870270042,12.877265738080832,15.459167719922243,1.2993936850108585
15,6.983623435295587,5.953259776522358,0.324957726798282,0.026196401665004032,-4.279076002318981,1.3686049244609875,12.877265738080832,15.367381491281403,1.2942275682318891
16,6.983623435295587,6.031578720071532,0.3163986698638173,0.42360621180437086,-3.9902965816970313,1.2878454114401134,12.983770791901597,15.266619652243694,1.26159344911855
17,6.983623435295587,6.066517550532715,0.32787930996588477,0.42360621180437086,-3.904714236693611,1.3378788336077063,12.983770791901597,15.217405437796497,1.2304255067098262
18,6.983623435295587,6.135759014788398,0.28030891264958535,0.42360621180437086,-3.6885451886051515,1.1968343567722326,13.335108207175642,15.100992682347274,1.1008829754120941
19,7.115741713916765,6.182679295410751,0.3027685004003838,0.9398219285174352,-3.5002150862934682,1.208529278782373,13.153654992612237,15.044471196820423,1.0248535562921706
20,7.115741713916765,6.247215688261104,0.2636023403430653,0.9398219285174352,-3.3185286280425066,1.1212953270843817,13.153654992612237,15.059294714960924,1.0064555421208656
21,7.115741713916765,6.301210546769137,0.23931434700167534,0.9398219285174352,-3.1130965958372347,1.0180647020946767,13.153654992612237,15.017354035711419,0.93441782346829
22,7.115741713916765,6.344466502075891,0.23817351571951312,0.9398219285174352,-2.9583219913714993,1.0305971520727764,13.1151597824118,14.96157902673317,0.876966539070243
23,7.115741713916765,6.387861066351203,0.23566971332550446,0.9398219285174352,-2.8203721781325832,1.04672405500615,13.508340414138246,14.963164717764453,0.8814596031165696
24,7.149459814089741,6.41088861747314,0.24513347620315168,1.0130786592787269,-2.7296252079573846,1.0737494386150648,13.137039628702185,14.986209059227756,0.8620588612793502
25,7.149459814089741,6.450298880617055,0.2267845354901374,1.0130786592787269,-2.600513432310015,1.0166171656796414,13.50947397029349,14.994959703787258,0.8550217642295967
26,7.149459814089741,6.477702139887572,0.2257766841684458,1.0130786592787269,-2.4777425676046296,1.0035280403769198,13.624354904126685,14.980356229260188,0.8314541590923438
27,7.219649102139553,6.508888081560809,0.229291727415676,1.0130786592787269,-2.373981819891899,1.0970929127493168,13.624354904126685,14.99854394479993,0.8094548053858983
28,7.219649102139553,6.521461152233297,0.24029217421015842,1.0130786592787269,-2.320579303297848,1.1422886969143893,13.624354904126685,15.037434330434152,0.8148286517480284
29,7.219649102139553,6.54818959769262,0.2354549927298753,1.0130786592787269,-2.2445895971833907,1.1725130458269704,13.569743745196618,15.04695017295603,0.8364234661642348
