Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,5.3809610228994815,2.8215756535836283,0.8720986744530849,-4.099740334600639,-9.47078013905919,1.00914769321041,9.748763757567813,15.749234450726064,2.5022303274455404
0,5.515398673647765,3.556438588336084,1.0634299152776234,-4.099740334600639,-8.778279462771202,1.2133833732070076,10.66057294020708,15.687420158849665,2.075295663483713
1,5.515398673647765,4.274777960657733,0.8990370950399124,-4.099740334600639,-8.01766854210234,1.0681258156200975,12.534651988104434,15.907732598377637,1.6719711627062046
2,6.39807191643699,4.757756794490606,0.7095942001642797,-2.869774969690477,-7.381398273534638,1.0835870639541068,12.534651988104434,15.609184580583296,1.0910276524074545
3,6.39807191643699,5.174314400471083,0.4360917222431854,-2.869774969690477,-6.790260477359808,1.0325764924112653,13.517451348938954,15.66689174880099,0.9255951261812081
4,6.39807191643699,5.329703675568117,0.35646644317978293,-2.869774969690477,-6.583238756034107,0.9405545416580952,13.532022089841147,15.745296205932343,0.8344450865793123
5,6.487751076878422,5.443029275693524,0.2190991384208165,-2.869774969690477,-6.296120523311746,0.9975913549718682,13.93157130872327,15.689330062598765,0.5545527615199409
6,6.611838590807903,5.472425744337625,0.25227074759468354,-2.66636600848953,-6.160960464598917,1.0702522879369882,14.258795971716077,15.737643732505369,0.6960234988876269
7,6.611838590807903,5.5166642428405455,0.31412868691191964,-2.66636600848953,-6.029040003692199,1.1878143262745358,13.850852860785137,15.854491785535522,0.8147060355464018
8,6.611838590807903,5.617198441863511,0.2989359090932945,-2.66636600848953,-5.755899291707898,1.2590927493665371,13.850852860785137,15.955971873858777,0.9836751937090628
9,6.6686408722743495,5.729983648202072,0.3087088228890711,-2.446526093451401,-5.425901058887804,1.3505192130929689,13.616106746932644,16.064158450950103,1.1802213189134612
10,6.6686408722743495,5.812797199612037,0.3113064677463724,-2.4401477433604764,-5.104148814877907,1.3496404062656644,13.661104490463634,15.952203582794555,1.2500143527030325
11,6.676580091891895,5.89709940666769,0.355989843008272,-2.426155677774334,-4.987766242013915,1.4544944905855108,13.661104490463634,16.114413003941593,1.1921618839743067
12,6.676580091891895,5.97390410000599,0.2956496076288856,-2.426155677774334,-4.750893887753883,1.3887614702393887,13.661104490463634,15.940060875120295,1.2266447107234937
13,6.887318069821006,6.0911673470962135,0.30553101179037784,-1.795734891438205,-4.268688352536431,1.3091484703586904,13.661104490463634,15.835488768062671,1.1382969372636265
14,6.887318069821006,6.177791259251479,0.2629868688225805,-1.795734891438205,-3.9947753425105708,1.1352746021323674,13.661104490463634,15.813338259393108,1.101070437316966
15,6.887318069821006,6.259079158826537,0.23814302452174238,-1.795734891438205,-3.673122540715176,0.9337189538818773,13.661104490463634,15.785725221594335,1.0493568314758588
16,6.9192181619590825,6.269279855980799,0.26731655640749896,-1.795734891438205,-3.71319079017885,1.0643697605971523,13.661104490463634,15.873589147125388,1.0793233077668782
17,6.9192181619590825,6.321518790703615,0.25655824758878965,-1.795734891438205,-3.569468960276914,0.974515927509601,13.661104490463634,15.982053036180202,1.1093723201678778
18,6.9192181619590825,6.336991942151949,0.2616729126715961,-1.795734891438205,-3.534971604187124,0.9439855205922314,13.661104490463634,15.911396970362803,0.9867365784095143
19,6.9192181619590825,6.319784714720857,0.3195776472782785,-1.795734891438205,-3.617327861234212,1.058375970465625,13.976696517745788,16.003326532462637,1.0131928548439382
20,6.9192181619590825,6.3836560179477875,0.27399226824709977,-1.795734891438205,-3.515345911485489,0.9897610491619071,14.281454917012617,16.105827437868314,0.8966089777407834
21,6.9192181619590825,6.410785488795711,0.2373940427127092,-1.795734891438205,-3.5060085491950512,0.9773237537517836,14.281454917012617,16.061792466094424,0.8143947197690412
22,7.161871562487636,6.454686960174062,0.24297228853575403,-0.18581610367641543,-3.2724441829338393,0.8957067207199153,14.281454917012617,16.115728505075456,0.8661395573489457
23,7.161871562487636,6.505802022144946,0.1976012051995536,-0.18581610367641543,-3.154541037173898,0.8068862019023733,14.414110896949323,16.19546100484883,0.872196951684883
24,7.161871562487636,6.513323663580314,0.22388604438469148,-0.18581610367641543,-3.0876813173106203,0.744004085111734,14.129456314008507,16.155561223970736,0.8101989814006695
25,7.161871562487636,6.5504853279846635,0.20651874814013094,-0.18581610367641543,-3.046208282506763,0.7707311509399769,14.894943217159613,16.272860832442397,0.7321865533617411
26,7.161871562487636,6.537229098761523,0.23318933368133893,-0.18581610367641543,-3.081658771712172,0.8373422112412369,14.429337921383235,16.277853124745697,0.7841665523071418
27,7.264087861065978,6.553996065968099,0.24000391905465715,-0.18581610367641543,-3.0055500789683145,0.8852622738955596,14.455641816118836,16.275520188050923,0.8260006514887995
28,7.4970082431038,6.602134924420819,0.21563263957225978,1.1725941577868375,-2.858828097599123,0.8686280136270514,14.455641816118836,16.401508914712945,0.8690027943321065
29,7.4970082431038,6.605220837688908,0.21259626520091168,1.1725941577868375,-2.844998530379342,0.897171604557438,13.815423591291525,16.366555918567855,0.859597722526355
