Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,33.68438714135812,7.059791348554549,10.986484185235108,-32.631225717283755,-85.88041730289088,21.972968370470213,-6.454912619627748,161.71548723895665,48.00595515716052
0,34.88409872672513,21.132564502503282,9.536720954242988,-30.231802546549748,-57.734870994993436,19.073441908485975,38.82596948634142,161.11791802995936,44.01201273582239
1,39.832396974191326,29.18682599998471,2.789384926389005,-20.335206051617348,-41.626348000030596,5.578769852778011,17.22907763259724,154.63867378715926,42.02176007076844
2,46.62938636592638,31.92692145910216,3.321235612359527,-6.741227268147242,-36.146157081795664,6.642471224719056,17.22907763259724,175.15341653889055,45.34890553585052
3,46.62938636592638,34.657717104387025,2.7167069544026643,-6.741227268147242,-30.684565791225943,5.4334139088053295,17.22907763259724,187.37647765257944,50.8412121699028
4,46.62938636592638,35.91120662761194,2.720814512258778,-6.741227268147242,-28.177586744776136,5.441629024517556,55.33811637663007,197.9945422217276,44.606532896511204
5,46.62938636592638,37.795235030410616,2.997199184592756,-6.741227268147242,-24.40952993917878,5.994398369185513,110.10945784957502,195.41121399241842,42.06646347292357
6,48.85804502547097,39.63478289766924,2.60567689183633,-2.2839099490580512,-20.730434204661513,5.21135378367266,110.10945784957502,187.645619972854,36.09647514563804
7,48.85804502547097,40.836553394946456,2.4353703634046098,-2.2839099490580512,-18.326893210107098,4.870740726809221,54.58239551888005,187.1125019768699,39.191771576581154
8,48.85804502547097,41.89445249014891,2.217670014037767,-2.2839099490580512,-16.211095019702167,4.435340028075535,54.58239551888005,185.6499673574126,42.08287365709017
9,48.85804502547097,42.77579923901988,2.041975977630311,-2.2839099490580512,-14.448401521960232,4.0839519552606225,54.58239551888005,184.82058077339744,40.82797344966529
10,48.85804502547097,43.37612524818864,1.8760844960038268,-2.2839099490580512,-13.24774950362271,3.752168992007655,54.58239551888005,184.71331609677063,41.34040650850399
11,48.85804502547097,44.06174671298615,1.712261048401629,-2.2839099490580512,-11.876506574027719,3.4245220968032593,56.880256389649446,187.39467093733913,38.795836940560434
12,48.85804502547097,44.392321052908166,1.544338792703639,-2.2839099490580512,-11.215357894183674,3.088677585407278,114.87534266692268,191.1219385318939,37.2935554237162
13,48.85804502547097,44.76655649081815,1.4174826360236554,-2.2839099490580512,-10.466887018363698,2.834965272047311,114.87534266692268,193.79144959955298,35.26129896725102
14,48.85804502547097,44.969141224315116,1.3366383749009387,-2.2839099490580512,-10.061717551369759,2.673276749801877,114.87534266692268,198.41695907568857,34.43941051970878
15,48.85804502547097,45.25813578255199,1.257507475293822,-2.2839099490580512,-9.483728434896008,2.5150149505876436,126.31903486663214,201.6672411584168,32.769526177090285
16,48.85804502547097,45.33954143665226,1.277006763398509,-2.2839099490580512,-9.320917126695477,2.554013526797018,126.31903486663214,201.6594873672506,33.0350608998002
17,48.85804502547097,45.54061174385015,1.128019389379048,-2.2839099490580512,-8.918776512299694,2.2560387787580964,126.31903486663214,203.97259257562774,31.702066261057237
18,48.85804502547097,45.64975014755754,1.1158345036404995,-2.2839099490580512,-8.700499704884919,2.2316690072809995,126.31903486663214,205.15703375043503,30.477484963705407
19,48.85804502547097,45.807889079374576,1.051945811284975,-2.2839099490580512,-8.384221841250849,2.1038916225699507,128.07351440185857,209.4915865714719,28.993704756996184
20,48.85804502547097,46.02229305150961,0.9698822843868692,-2.2839099490580512,-7.955413896980802,1.939764568773739,128.07351440185857,210.13956419077644,28.223065744630684
21,48.85804502547097,46.15850847571356,0.9372350225894194,-2.2839099490580512,-7.682983048572853,1.8744700451788394,128.07351440185857,210.32758307732172,28.297373898444274
22,48.85804502547097,46.24692681349943,0.8941558806596366,-2.2839099490580512,-7.506146373001137,1.7883117613192738,128.07351440185857,209.47917393927997,27.89895173031694
23,48.85804502547097,46.30655804477988,0.8627957752449472,-2.2839099490580512,-7.386883910440238,1.725591550489895,128.07351440185857,211.07496497916338,28.47610258223363
24,49.393024280495304,46.43541254819766,0.9002364243409006,-1.2139514390093957,-7.129174903604675,1.8004728486818018,128.07351440185857,211.7908644274178,28.78631695356786
25,49.393024280495304,46.48730385442276,0.8912388718869166,-1.2139514390093957,-7.025392291154464,1.7824777437738337,128.07351440185857,212.9023739287508,28.183653137056712
26,49.393024280495304,46.56277275525975,0.8988997477770508,-1.2139514390093957,-6.874454489480522,1.7977994955541026,128.07351440185857,212.568023050394,27.472486203331663
27,49.393024280495304,46.68140988740416,0.9278136829198177,-1.2139514390093957,-6.637180225191663,1.855627365839636,128.07351440185857,210.86082361224783,26.793372033280665
28,49.393024280495304,46.76587938811064,0.9120447520090713,-1.2139514390093957,-6.468241223778687,1.8240895040181435,128.07351440185857,212.62569796213995,26.105557750377727
29,49.393024280495304,46.79080611337761,0.9034108867039276,-1.2139514390093957,-6.418387773244782,1.8068217734078558,128.07351440185857,212.6750017458943,26.05561791244682
