Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,5.841131248912447,2.8012678302086993,0.7780232759904981,-4.376667610167497,-9.49965482153621,0.9196342870873976,11.9323387510987,16.065654560930184,1.9734185183828625
0,5.841131248912447,3.285370116483298,0.7720368992160991,-4.376667610167497,-9.073170929928965,0.9161125010321788,11.9323387510987,16.220548569972774,1.4184095037900275
1,5.841131248912447,3.9357830520095165,0.4821989585633867,-4.376667610167497,-8.33698801539204,0.8747816292452932,13.251056029685058,15.868806088045726,0.896434762520338
2,5.841131248912447,4.2339303228172644,0.39239326498369204,-4.376667610167497,-8.012585519438462,0.918703969620916,13.251056029685058,15.903028803006455,0.7414982589169795
3,5.841131248912447,4.4282374613991,0.4272629686354533,-4.376667610167497,-7.722824906493913,1.0052109432986127,13.742037472033942,15.960970451768379,0.7671147111922167
4,5.841131248912447,4.6826953923500385,0.4743556317705646,-4.376667610167497,-7.244116977072111,1.1624769096431251,14.78829027747559,16.152268106473112,0.8811748759951828
5,5.903473406197899,4.945403064445803,0.4274734737213575,-3.306695571332977,-6.753140041716145,1.151198545370893,14.47227655896571,16.17936591105369,0.8522496890955924
6,5.903473406197899,5.156053521187883,0.30600132496030324,-3.306695571332977,-6.516764703863227,1.1105033072116537,14.78829027747559,16.319949662942342,0.7935449754476097
7,5.924898110524975,5.323802180426058,0.2183798565585126,-3.306695571332977,-6.2260592892596245,1.0585214626761317,14.78829027747559,16.341245732647472,0.6585240943298382
8,5.924898110524975,5.4232559000455725,0.2234312500346993,-3.306695571332977,-5.76991450560276,0.9947642567296456,15.191554879294374,16.447292550662212,0.8150983758486844
9,5.973956013358132,5.503931473239925,0.19843250645349275,-2.275772676316753,-5.353102158308861,0.8464144579995301,15.195911917587898,16.458775858312265,0.8560786883681694
10,6.191487491560176,5.588010717706822,0.1826846436195413,-2.275772676316753,-5.151789860470129,0.848627600155,15.075690509752492,16.539906140581817,0.8691721860504034
11,6.307649238422467,5.681301677153227,0.17607260484903847,-2.275772676316753,-4.967834227778365,0.8952973016555656,15.075690509752492,16.7332148670116,0.8157441721775219
12,6.307649238422467,5.75027086944371,0.15076913336608974,-2.275772676316753,-4.857526420936468,0.841773171796339,15.075690509752492,16.840404104106497,0.753473733414391
13,6.365572824083538,5.797444718889619,0.13411979428140688,-2.275772676316753,-4.75473385960722,0.8573461662161279,15.271032114441757,16.94149837906563,0.6087906490977655
14,6.400230224168717,5.820661952715706,0.16321204115690385,-2.275772676316753,-4.6358015491553735,0.8376301191405067,15.271032114441757,16.876189638981018,0.5621930629234456
15,6.400230224168717,5.871136765014822,0.13373691341592092,-2.275772676316753,-4.445100702755215,0.7773221587410363,15.271032114441757,16.90903963496015,0.5441587149726321
16,6.600111801336818,5.929473605084522,0.17879867303810493,-2.275772676316753,-4.389203182212298,0.8838670579593789,15.271032114441757,16.98269011871693,0.6471077544809255
17,6.600111801336818,5.960088829777284,0.17959797215035475,-1.669780973386298,-4.350391469250368,0.9655996601877676,15.271032114441757,16.979189019482856,0.6548844561411535
18,6.600111801336818,6.008646508900151,0.19599508041559663,-1.669780973386298,-4.219453624640637,1.0066628995551061,15.271032114441757,16.990708996102565,0.7308192726082278
19,6.600111801336818,6.0684923545022365,0.1869647839555622,-1.669780973386298,-4.052315306591583,1.0738393497517547,15.271032114441757,17.010672549780903,0.7741403433689794
20,6.600111801336818,6.135856573372013,0.18054554677722368,-1.6139344177732458,-3.7534385459639346,1.021697408218871,15.271032114441757,16.93076762876998,0.7750211779637135
21,6.778001439582504,6.193043385082542,0.17893294773502486,-1.0134930262775375,-3.5080703933568786,1.0039703568631382,15.271032114441757,16.956885759912993,0.7723595658256123
22,6.778001439582504,6.272100609051002,0.1553101022370157,-1.0134930262775375,-3.161293727375994,0.9308528911909734,15.710878126091563,16.93531826960226,0.7876626792449453
23,6.778001439582504,6.329835533186571,0.12457947040589426,-1.0134930262775375,-3.0916879922925427,0.890608045693916,15.951247482381737,16.967265919817926,0.7755068152182114
24,6.778001439582504,6.357599082401168,0.10857278719589299,-1.0134930262775375,-3.045006903221844,0.8968920272716069,15.951247482381737,17.010166699019045,0.8055499984119682
25,6.778001439582504,6.379943526175051,0.0961224209361661,-1.0134930262775375,-3.0157616391345834,0.8941228715377936,15.951247482381737,17.017737799723076,0.8046232536399275
26,6.778001439582504,6.413140449905453,0.08578298264246223,-1.0134930262775375,-2.814028629466999,0.9217608126654219,16.059739131021416,17.00030976546178,0.818434836019661
27,6.778001439582504,6.432142265301376,0.0801133670175744,-1.0134930262775375,-2.7322700009292755,0.9449370588299882,16.089002567590722,17.020807543620705,0.819384268067456
28,6.778001439582504,6.4406241496188565,0.07615770186503437,-1.0134930262775375,-2.6025867575383885,0.9397337753536638,16.089002567590722,16.959299850163287,0.7834946424009186
29,6.778001439582504,6.460426460478665,0.06903892009978177,-1.0134930262775375,-2.3996264714852047,0.9300421099100946,16.089002567590722,16.939256302600185,0.7838778180704445
