Generation,Best Fitness,Average Fitness,Std Fitness,Best Health,Avg Health,Std Health,Lowest Time,Avg Time,Std Time
0,-44.40879256965942,-82.59199753375734,14.447169375724195,-46.19999999999993,-88.18525,14.36729689042097,162.25,264.815,41.0784176910455
0,-35.29714285714283,-59.083084112679316,10.354508644143293,74.80000000000024,-75.352,28.936074301812273,15.0,276.6475,96.22609180336693
1,-32.453333333333305,-48.99513023816898,6.704142946473245,91.00000000000009,-70.03675,25.358174213407015,15.0,275.6375,86.8073072601034
2,-29.296043956043924,-47.02869908159166,5.608550206776474,50.80000000000031,-67.72149999999999,26.04328968755677,15.0,271.5275,77.33753450783132
3,-34.80561122244489,-55.00025375159624,6.597648898308557,46.0,-68.04025,21.31095328551729,83.0,285.50625,100.02592144508093
4,-27.86266666666661,-51.20726110119509,8.13499931852465,72.0,-65.52,26.309433669313375,83.0,305.355,119.26828570496014
5,-18.163090727816527,-47.253890815535904,9.804400647556555,100.0,-62.80474999999999,27.04002454580063,83.0,335.675,146.2952045523024
6,-1.59831325301203,-21.918224141674983,7.382449021253324,100.0,-37.022999999999996,55.504302274688584,15.0,278.9575,82.14040232279119
7,-7.5554455445544315,-36.447744055852134,10.944867807909706,100.0,-53.42199999999998,36.352498070971734,83.0,304.18,99.20991684302533
8,-7.83518072289154,-28.082833777823762,10.724035814335334,61.000000000000334,-46.64849999999998,32.49158118266951,83.0,272.07875,85.41466530074037
9,-29.25,-43.942200968315866,9.164430718714861,50.0,-60.975,25.46231283681826,83.0,286.39625,91.48775456823442
10,-15.512469635627504,-30.700442164440666,6.252867094091934,48.400000000000304,-48.77599999999997,39.74553841628021,147.0,311.18625,64.44774286922313
11,-19.56822429906542,-35.22704735038588,8.445742447021063,-10.0,-54.0125,24.042147236675845,84.0,299.87875,58.47629048116425
12,-19.56822429906542,-28.886977952611616,3.5776032603595374,-10.0,-48.8125,24.641729723174873,83.0,315.18875,51.03827606255427
13,-19.56822429906542,-26.207287578331552,2.62081289208843,-10.0,-46.15,26.23790197405273,157.0,322.14,52.940512842245866
14,-19.56822429906542,-25.140118898097906,2.767832595689907,-10.0,-52.3,24.616254792311523,83.0,321.17625,60.54839127456236
15,-19.56822429906542,-59.2600465346244,7.751366171494638,100.0,-69.7375,19.850846172140873,83.0,270.28625,105.2992607331006
16,-19.56822429906542,-57.30762905017624,8.454233887721312,100.0,-68.828,23.688385677373628,83.0,295.705,99.27224171438861
17,-19.56822429906542,-57.24764283542975,8.207735316714903,26.0,-70.738,22.306513757196576,83.0,339.1925,123.697738232152
18,-19.56822429906542,-55.493341350669624,7.5124008865548575,38.0,-67.79225000000001,22.595572352509684,83.0,362.64375,122.63678826493093
19,-19.56822429906542,-52.50276898892467,6.677590730553693,70.0,-66.57175000000001,24.54268836002894,83.0,372.04,144.64256254643723
20,-19.56822429906542,-52.35708465240621,7.3583963617598664,32.0,-63.686499999999995,23.06692475710623,83.0,385.34875,126.39036602303793
21,-19.56822429906542,-52.194793382029545,7.968513973411277,46.0,-67.82725,23.627365647433066,83.0,381.58,137.81843526901616
22,-19.56822429906542,-51.26732958875417,7.087765058063531,40.0,-67.3565,24.50187151525369,129.0,389.55,129.98033505111457
23,-19.56822429906542,-50.40857999147755,8.256219638104657,100.0,-66.89625,25.99149833960136,83.0,382.54875,129.93308902445713
24,-14.743836477987394,-49.50301070383837,9.11290132076823,100.0,-64.69925,28.415708673856795,83.0,404.8125,148.89698567717883
25,-11.535029585798796,-42.999999682789,10.688524138986573,100.0,-61.158249999999995,33.367310454058185,15.0,310.29375,129.0222556807061
26,8.834152823920347,-12.251942523115076,9.46382351412749,91.00000000000009,-28.753749999999936,55.435583436431074,15.0,312.42125,153.13436517789694
27,-3.8052854122621573,-34.64338652202723,8.553745610588704,100.0,-52.659749999999995,32.15547822591822,15.0,327.30375,110.15226500593394
28,1.7001869158878762,-21.453358539945224,11.790499019471175,91.00000000000009,-54.53899999999998,37.32348562232638,15.0,282.62875,125.56164192713274
29,-4.020964360587002,-15.730219008133846,10.83636130699262,39.40000000000028,-33.93899999999998,31.274143937124833,65.0,287.73,85.40544244953011
30,-4.020964360587002,-4.166033699719821,0.25466312628692983,14.200000000000228,-12.928999999999998,18.51618640541297,163.0,342.9875,90.29652453860005
31,-4.020964360587002,-40.863602579689,8.123468661067822,24.400000000000247,-62.444750000000006,26.383194413063414,15.0,268.255,95.58272581905165
32,-4.020964360587002,-42.54108370599186,8.419785191234364,30.40000000000026,-65.6315,26.51674579864581,15.0,268.41,93.95353585682659
33,-4.020964360587002,-40.95415101392581,8.339276977489497,46.0000000000003,-63.515249999999995,30.26725239326328,15.0,261.04875,91.50973376334072
34,-4.020964360587002,-39.35177702088033,8.300602652858299,51.40000000000031,-65.48575,26.48735919146152,15.0,260.10875,83.4733455867051
35,-4.020964360587002,-38.626240377723036,7.639308891418304,40.600000000000286,-61.29774999999999,26.183185347422892,15.0,260.03625,90.57002780135103
36,-4.020964360587002,-36.66338601204147,7.720117901012445,31.600000000000264,-60.20049999999999,27.706630970762237,15.0,255.6725,93.08419706776225
37,-4.020964360587002,-37.701051364653395,8.044814871729306,47.2000000000003,-60.63,27.162812814581645,83.0,262.25125,92.78447134859098
38,-4.020964360587002,-36.56242630663864,7.172824162100873,33.40000000000027,-59.08999999999999,27.691504112272437,15.0,265.92375,96.88741113239377
39,-4.020964360587002,-36.002719708467104,7.803979138640437,86.80000000000013,-58.0675,29.74514319599086,15.0,270.6675,89.10263432553495
